ID,Category,Language,Genre,Pubdate,Author_Last,Author_First,Work_Title,token_count,total_characters,avg_sentence_length,avg_word_length,speed_avg,circuitousness,volume,goodreads_avg,goodreads_URL
"2014_Armstrong,Karen_FieldsofBlood_HIST.txt",NON,English,Historical,2014,Armstrong,Karen,FieldsofBlood,179609,166,31.8681689141,4.9952522743,-2.2802,0.086029,-2.9253,3.92,https://www.goodreads.com/search?q=+Fieldsof+Blood
"2014_Ashley,Kristen_TheWill_ROM.txt",FIC,English,Romance,2014,Ashley,Kristen,TheWill,248349,68,14.4095735422,3.9177921919,-2.2727,0.27184,-3.2374,4.29,https://www.goodreads.com/search?q=Kristen+Ashley+The+Will
"2014_Atkins,Ace_RobertBParkersCheapShot_MY.txt",FIC,English,Mystery,2014,Atkins,Ace,RobertBParkersCheapShot,89986,46,11.0047694754,3.9980030591,-2.2653,0.22463,-2.9311,3.97,https://www.goodreads.com/search?q=Ace+Atkins+Robert+B+Parkers+Cheap+Shot
"2014_Aurora,Belle_RAW_ROM.txt",FIC,English,Romance,2014,Aurora,Belle,RAW,116630,27,11.811829046,3.8543636629,-2.3125,0.25378,-3.0598,4.0,https://www.goodreads.com/search?q=Belle+Aurora+R+A+W
"2014_Auxier,Jonathan_TheNightGardener_MG.txt",FIC,English,Middle Grade,2014,Auxier,Johnathan,TheNightGardener,99565,19,12.6143418219,4.1244651071,-2.3049,0.21943,-3.0103,4.06,https://www.goodreads.com/search?q=+The+Night+Gardener
"2014_Baldacci,David_Target_BS.txt",FIC,English,Unkown,2014,David,Baldacci,Target,149128,49,11.8374345134,4.0953299661,-2.1099,0.32148,-3.013,4.11,https://www.goodreads.com/search?q=Baldacci+David+Target
"2014_Baptist,EdwardE_TheHalfHasNeverBeenTold_HIST.txt",NON,English,Historical,2014,Baptist,EdwardE,TheHalfHasNeverBeenTold,214507,152,25.1916617733,4.834194563,-2.2084,0.18893,-3.001,4.46,https://www.goodreads.com/search?q=+The+Half+Has+Never+Been+Told
"2014_Barber,Dan_TheThirdPlate_ME.txt",NON,English,Memoir,2014,Barber,Dan,TheThirdPlate,176026,67,19.2315087949,4.4783108917,-2.1761,0.15337,-2.9107,4.28,https://www.goodreads.com/search?q=Dan+Barber+The+Third+Plate
"2014_Barclay,Linwood_NoSafeHouse_MY.txt",FIC,English,Mystery,2014,Barclay,Linwood,NoSafeHouse,157068,51,11.8730062741,3.8766410919,-2.2408,0.30237,-3.1182,3.75,https://www.goodreads.com/search?q=Linwood+Barclay+No+Safe+House
"2014_Barthelme,Frederick_ThereMustBeSomeMistake_CT.txt",FIC,English,Unkown,2014,Barthelme,Frederick,ThereMustBeSomeMistake,90251,30,14.2464088398,4.0594925756,-2.2871,0.22608,-2.9711,3.26,https://www.goodreads.com/search?q=Frederick+Barthelme+There+Must+Be+Some+Mistake
"2014_Bausch,Robert_FarastheEyecanSee_CT.txt",FIC,English,Unkown,2014,Bausch,Robert,FarastheEyecanSee,132596,47,14.510396148,3.7260846978,-2.3871,0.17344,-3.0945,4.06,https://www.goodreads.com/search?q=+Farasthe+Eyecan+See
"2014_Baxter,Greg_MunichAirport_CT.txt",FIC,English,Unkown,2014,Baxter,Greg,MunichAirport,105670,19,16.6357052897,4.0208612693,-2.2077,0.22986,-2.9268,3.03,https://www.goodreads.com/search?q=Greg+Baxter+Munich+Airport
"2014_Beattie,Owen_FrozeninTime_HIST.txt",NON,English,Historical,2014,Beattie,Owen,FrozeninTime,80679,57,28.0622608696,4.7254283582,-2.2606,0.14207,-2.8401,3.96,https://www.goodreads.com/search?q=+Frozenin+Time
"2014_Begley,Adam_Updike_NF.txt",NON,English,Mixed Genre,2014,Begley,Adam,Updike,213724,170,31.0690507341,4.6438837591,-2.358,0.15425,-3.0775,4.1,https://www.goodreads.com/search?q=Adam+Begley+Updike
"2014_Bezmozgis,David_TheBetrayers_PW.txt",FIC,English,Unkown,2014,Bezmozgis,David,TheBetrayers,66256,27,13.0373868556,4.3715849908,-2.1146,0.30807,-2.841,3.5,https://www.goodreads.com/search?q=David+Bezmozgis+The+Betrayers
"2014_Billingham,Mark_TheBonesBeneath_CT.txt",FIC,English,Unkown,2014,Billingham,Mark,TheBonesBeneath,122535,44,15.4520807062,4.1702058409,-2.3162,0.25493,-3.0655,3.98,https://www.goodreads.com/search?q=Mark+Billingham+The+Bones+Beneath
"2014_BirdWilson,Lisa_JustPretending_CT.txt",FIC,English,Unkown,2014,BirdWilson,Lisa,JustPretending,90945,58,16.3599568268,4.0528570504,-2.1257,0.17835,-2.7825,4.13,https://www.goodreads.com/search?q=+Just+Pretending
"2014_Biss,Eula_OnImmunity_ME.txt",NON,English,Memoir,2014,Biss,Eula,OnImmunity,51239,17,24.741187832,4.6805195965,-2.0199,0.19806,-2.6128,3.94,https://www.goodreads.com/search?q=Eula+Biss+On+Immunity
"2014_Black,Benjamin_TheBlackEyedBlonde_CT.txt",FIC,English,Unkown,2014,Black,Benjamin,TheBlackEyedBlonde,112572,39,14.8160042116,3.9079732594,-2.3605,0.27808,-3.1149,3.51,https://www.goodreads.com/search?q=Benjamin+Black+The+Black+Eyed+Blonde
"2014_Blakely,Lauren_NightAfterNight_ROM.txt",FIC,English,Romance,2014,Blakely,Lauren,NightAfterNight,71755,14,14.9023883697,4.0275575881,-2.2449,0.24034,-2.9582,3.99,https://www.goodreads.com/search?q=Lauren+Blakely+Night+After+Night
"2014_Bolger,Daniel_WhyWeLost_HIST.txt",NON,English,Historical,2014,Bolger,Daniel,WhyWeLost,207807,179,18.4898122609,4.8081310931,-2.1967,0.20308,-3.0088,3.69,https://www.goodreads.com/search?q=Daniel+Bolger+Why+We+Lost
"2014_Bouman,Tom_DryBonesintheValley_MY.txt",FIC,English,Mystery,2014,Bouman,Tom,DryBonesintheValley,98835,51,14.8356349445,4.0266255981,-2.3396,0.24714,-3.0364,3.47,https://www.goodreads.com/search?q=+Dry+Bonesinthe+Valley
"2014_Box,CJ_StoneCold_MY.txt",FIC,English,Mystery,2014,Box,CJ,StoneCold,118802,51,15.422822277,4.1452735415,-2.1064,0.32956,-2.9366,4.25,https://www.goodreads.com/search?q=CJ+Box+Stone+Cold
"2014_Bradley,Alan_TheDeadinTheirVaulted_MY.txt",FIC,English,Mystery,2014,Bradley,Alan,TheDeadinTheirVaulted,86379,45,16.7368726991,4.1759413068,-2.2857,0.24644,-2.974,4.18,https://www.goodreads.com/search?q=+The+Deadin+Their+Vaulted
"2014_Brand,Russell_Revolution_ME.txt",NON,English,Memoir,2014,Brand,Russell,Revolution,118054,40,22.9453838678,4.5098640089,-2.2903,0.1796,-2.9197,3.68,https://www.goodreads.com/search?q=Russell+Brand+Revolution
"2014_Brant,Kylie_11_ROM.txt",FIC,English,Romance,2014,Brant,Kylie,11,114255,29,12.0141955836,4.2207094305,-2.3012,0.23896,-3.024,4.15,https://www.goodreads.com/search?q=Kylie+Brant+11
"2014_Brathen,Rachel_YogaGirl_ME.txt",NON,English,Memoir,2014,Brathen,Rachel,YogaGirl,38184,2,17.3013140009,4.1024920921,-1.695,0.527,-2.663,4.22,https://www.goodreads.com/search?q=Rachel+Brathen+Yoga+Girl
"2014_Braun,Adam_ThePromiseofaPencil_ME.txt",NON,English,Memoir,2014,Braun,Adam,ThePromiseofaPencil,78899,48,20.3715466047,4.3530056378,-2.3129,0.17392,-2.9134,4.14,https://www.goodreads.com/search?q=+The+Promiseofa+Pencil
"2014_Brogan,Tracy_TheBestMedicine_ROM.txt",FIC,English,Romance,2014,Brogan,Tracy,TheBestMedicine,110996,30,11.3958932238,4.0106197025,-2.4687,0.14616,-3.0468,3.98,https://www.goodreads.com/search?q=Tracy+Brogan+The+Best+Medicine
"2014_Bromberg,K_Crashed_ROM.txt",FIC,English,Romance,2014,Bromberg,K,Crashed,180480,39,16.9067915691,3.8933938665,-2.3941,0.22546,-3.2167,4.53,https://www.goodreads.com/search?q=K+Bromberg+Crashed
"2014_Brown,Pierce_RedRising_SF.txt",FIC,English,Science Fiction,2014,Brown,Pierce,RedRising,161381,86,10.7702215697,4.0306460064,-2.2718,0.22404,-3.0464,4.25,https://www.goodreads.com/search?q=Pierce+Brown+Red+Rising
"2014_Brown,Sandra_MeanStreak_MY.txt",FIC,English,Mystery,2014,Brown,Sandra,MeanStreak,142287,25,12.6939958962,4.1489128817,-2.2988,0.25248,-3.0788,4.07,https://www.goodreads.com/search?q=Sandra+Brown+Mean+Streak
"2014_Buwalda,Peter_BonitaAvenue_CT.txt",FIC,English,Unkown,2014,Buwalda,Peter,BonitaAvenue,209947,80,18.2816962731,4.3107961362,-2.2717,0.21906,-3.1012,3.73,https://www.goodreads.com/search?q=Peter+Buwalda+Bonita+Avenue
"2014_CaddickAdams,Peter_SnowandSteel_HIST.txt",NON,English,Historical,2014,CaddickAdams,Peter,SnowandSteel,306024,207,30.3414634146,4.8476107511,-2.3203,0.16609,-3.2237,4.3,https://www.goodreads.com/search?q=+Snowand+Steel
"2014_Cambias,JamesL_ADarklingSea_SF.txt",FIC,English,Science Fiction,2014,Cambias,JamesL,ADarklingSea,121285,48,13.7573729583,4.3831478381,-2.2206,0.23309,-2.9649,4.3,https://www.goodreads.com/search?q=+A+Darkling+Sea
"2014_Card,OrsonScott_Visitors_SF.txt",FIC,English,Science Fiction,2014,Card,OrsonScott,Visitors,197618,43,15.107254797,4.0686842254,-2.2256,0.20251,-3.0481,4.11,https://www.goodreads.com/search?q=+Visitors
"2014_Carey,MR_TheGirlWithAlltheGifts_SF.txt",FIC,English,Science Fiction,2014,Carey,MR,TheGirlWithAlltheGifts,142187,28,15.2889247312,4.1745668276,-2.2892,0.21277,-3.0655,3.95,https://www.goodreads.com/search?q=+The+Girl+With+Allthe+Gifts
"2014_Casey,Jane_TheStrangerYouKnow_MY.txt",FIC,English,Mystery,2014,Casey,Jane,TheStrangerYouKnow,155809,69,12.5804602342,3.9977128395,-2.3383,0.24261,-3.1392,4.21,https://www.goodreads.com/search?q=Jane+Casey+The+Stranger+You+Know
"2014_Casey,Maud_TheManWhoWalkedAway_CT.txt",FIC,English,Unkown,2014,Casey,Maud,TheManWhoWalkedAway,85596,14,16.3195424214,4.2052535979,-2.291,0.19459,-2.913,3.32,https://www.goodreads.com/search?q=Maud+Casey+The+Man+Who+Walked+Away
"2014_Cash,Wiley_ThisDarkRoadtoMercy_MY.txt",FIC,English,Mystery,2014,Cash,Wiley,ThisDarkRoadtoMercy,90809,29,15.7408563009,3.8410603034,-2.2324,0.20323,-2.936,3.78,https://www.goodreads.com/search?q=+This+Dark+Roadto+Mercy
"2014_Catmull,Ed_CreativityInc_ME.txt",NON,English,Memoir,2014,Catmull,Ed,CreativityInc,128534,45,23.2472418159,4.429319839,-2.3631,0.13082,-2.983,4.21,https://www.goodreads.com/search?q=Ed+Catmull+Creativity+Inc
"2014_Chainani,Soman_AWorldWithoutPrinces_MG.txt",FIC,English,Middle Grade,2014,Chainani,Soman,AworldWithoutPrinces,125023,51,13.9940676069,4.3575979259,-2.2789,0.21339,-2.9807,4.05,https://www.goodreads.com/search?q=+Aworld+Without+Princes
"2014_Charles,Ann_TheGreatJackalopeStampede_ROM.txt",FIC,English,Romance,2014,Charles,Ann,TheGreatJackalopeStampede,152194,38,13.8358181818,4.1417617176,-2.3525,0.2214,-3.1035,4.34,https://www.goodreads.com/search?q=Ann+Charles+The+Great+Jackalope+Stampede
"2014_Chase,Emma_Tamed_ROM.txt",FIC,English,Romance,2014,Chase,Emma,Tamed,74840,32,12.3968858705,3.9745156827,-2.3825,0.15802,-2.967,4.08,https://www.goodreads.com/search?q=Emma+Chase+Tamed
"2014_Clark,Christopher_TheSleepwalkers_HIST.txt",NON,English,Historical,2014,Clark,Christopher,TheSleepwalkers,245506,164,35.2738505747,5.0315031871,-2.3572,0.11973,-3.1484,4.2,https://www.goodreads.com/search?q=Christopher+Clark+The+Sleepwalkers
"2014_Clark,MaryHiggins_IveGotYouUnder_BS.txt",FIC,English,Unkown,2014,MaryHiggins,Clark,IveGotYouUnder,89935,48,15.8336267606,4.1507089416,-2.4123,0.16066,-3.0256,3.81,https://www.goodreads.com/search?q=+Ive+Got+You+Under
"2014_Cleese,John_SoAnyway_ME.txt",NON,English,Memoir,2014,Cleese,John,SoAnyway,150179,88,24.3757506898,4.3401040818,-2.3088,0.19357,-3.0139,3.7,https://www.goodreads.com/search?q=John+Cleese+So+Anyway
"2014_Cline,EricH_1177BC_HIST.txt",NON,English,Historical,2014,Cline,EricH,1177BC,77356,55,38.1628021707,4.7794718573,-2.292,0.11216,-2.8337,3.69,https://www.goodreads.com/search?q=+1177+B+C
"2014_Clinton,HillaryRodham_HardChoices_ME.txt",NON,English,Memoir,2014,Clinton,HillaryRodham,HardChoices,274205,181,22.8561306993,4.738498849,-2.2936,0.11694,-3.1018,3.59,https://www.goodreads.com/search?q=+Hard+Choices
"2014_Coben,Harlan_MissingYou_BS.txt",FIC,English,Unkown,2014,Harlan,Coben,MissingYou,137130,55,10.8463181207,4.0851073638,-2.1582,0.33642,-3.0047,3.98,https://www.goodreads.com/search?q=Coben+Harlan+Missing+You
"2014_Coben,Harlan_SixYears_BS.txt",FIC,English,Unkown,2014,Harlan,Coben,SixYears,109486,48,10.8660182612,4.0119569824,-2.2496,0.21221,-2.946,3.83,https://www.goodreads.com/search?q=Coben+Harlan+Six+Years
"2014_Coen,Ross_FuGo_HIST.txt",NON,English,Historical,2014,Coen,Ross,FuGo,66593,37,27.6778886118,4.9658819974,-2.1869,0.15425,-2.7553,3.66,https://www.goodreads.com/search?q=Ross+Coen+Fu+Go
"2014_Cohen,Andy_TheAndyCohenDiaries_ME.txt",NON,English,Memoir,2014,Cohen,Andy,TheAndyCohenDiaries,160528,188,18.3125712982,3.9815653115,-2.5741,0.15447,-3.2166,3.51,https://www.goodreads.com/search?q=Andy+Cohen+The+Andy+Cohen+Diaries
"2014_Cohen,LeahHager_NoBookbuttheWorld_CT.txt",FIC,English,Unkown,2014,Cohen,LeahHager,NoBookbuttheWorld,109551,30,19.3621420997,4.2504591319,-2.3603,0.11104,-2.9534,3.36,https://www.goodreads.com/search?q=+No+Bookbutthe+World
"2014_Cole,Teju_EveryDayisfortheThief_CT.txt",FIC,English,Unkown,2014,Cole,Teju,EveryDayisfortheThief,39158,11,15.9243594957,4.2548094051,-2.2223,0.19125,-2.7727,3.7,https://www.goodreads.com/search?q=+Every+Dayisforthe+Thief
"2014_Colfer,Chris_AGrimmWarning_MG.txt",FIC,English,Middle Grade,2014,Colfer,CHris,AgrimmWarning,146795,67,14.7532663317,4.2122557944,-2.2129,0.21927,-2.9615,4.49,https://www.goodreads.com/search?q=+Agrimm+Warning
"2014_Connelly,Michael_TheBurningRoom_MY.txt",FIC,English,Mystery,2014,Connelly,Michael,TheBurningRoom,135275,64,13.273967226,4.1471725493,-2.2756,0.21086,-3.0075,4.11,https://www.goodreads.com/search?q=Michael+Connelly+The+Burning+Room
"2014_Connolly,John_TheWolfinWinter_MY.txt",FIC,English,Mystery,2014,Connolly,John,TheWolfinWinter,146677,72,15.7632455669,4.1875974279,-2.1973,0.25097,-3.0146,4.23,https://www.goodreads.com/search?q=+The+Wolfin+Winter
"2014_Connor,Claudia_WorththeFall_ROM.txt",FIC,English,Romance,2014,Connor,Claudia,WorththeFall,119310,34,11.8563052768,4.0106139928,-2.3526,0.25709,-3.1006,4.15,https://www.goodreads.com/search?q=+Worththe+Fall
"2014_Cook,Jude_ByronEasy_CT.txt",FIC,English,Unkown,2014,Cook,Jude,ByronEasy,221918,65,16.7195057636,4.3714172867,-2.3815,0.18885,-3.169,3.17,https://www.goodreads.com/search?q=Jude+Cook+Byron+Easy
"2014_Cooney,Kara_TheWomanWhoWouldBeKing_HIST.txt",NON,English,Biography,2014,Cooney,Kara,TheWomanWhoWouldBeKing,108466,41,30.0793122573,4.7242717453,-2.224,0.21512,-2.9538,3.59,https://www.goodreads.com/search?q=Kara+Cooney+The+Woman+Who+Would+Be+King
"2014_Coover,Robert_TheBrunistDayofWrath_CT.txt",FIC,English,Unkown,2014,Coover,Robert,TheBrunistDayofWrath,458772,228,19.4477320899,4.20430883,-2.2593,0.23913,-3.4958,4.25,https://www.goodreads.com/search?q=+The+Brunist+Dayof+Wrath
"2014_Copeland,Misty_LifeinMotion_ME.txt",NON,English,Memoir,2014,Copeland,Misty,LifeinMotion,85625,58,18.8642872879,4.1982740195,-2.3407,0.15996,-2.9469,3.88,https://www.goodreads.com/search?q=+Lifein+Motion
"2014_Cornwell,Patricia_FleshandBlood_MY.txt",FIC,English,Mystery,2014,Cornwell,Patricia,FleshandBlood,143458,48,13.9808985479,4.1383205351,-2.3199,0.17218,-3.0171,3.72,https://www.goodreads.com/search?q=+Fleshand+Blood
"2014_Corrigan,Gordon_Waterloo_HIST.txt",NON,English,Historical,2014,Corrigan,Gordon,Waterloo,115525,67,36.2488233448,4.6545217704,-2.3346,0.11431,-2.9428,3.86,https://www.goodreads.com/search?q=Gordon+Corrigan+Waterloo
"2014_Corrigan,Kelly_GlitterandGlue_ME.txt",NON,English,Memoir,2014,Corrigan,Kelly,GlitterandGlue,69300,32,15.2073732719,4.0171518406,-2.413,0.15019,-2.9631,3.83,https://www.goodreads.com/search?q=+Glitterand+Glue
"2014_Crummey,Michael_Sweetland_PW.txt",FIC,English,Unkown,2014,Crummey,Michael,Sweetland,122139,31,16.7016272392,4.1604940596,-2.3096,0.23006,-3.0459,3.91,https://www.goodreads.com/search?q=Michael+Crummey+Sweetland
"2014_Cunningham,Michael_TheSnowQueen_CT.txt",FIC,English,Unkown,2014,Cunningham,Michael,TheSnowQueen,75955,14,17.0532105972,4.2533619082,-2.2345,0.2236,-2.8935,3.07,https://www.goodreads.com/search?q=Michael+Cunningham+The+Snow+Queen
"2014_Dahl,Julia_InvisibleCity_CT.txt",FIC,English,Unkown,2014,Dahl,Julia,InvisibleCity,94943,54,11.8323778664,3.970823927,-2.2793,0.18251,-2.9543,3.62,https://www.goodreads.com/search?q=Julia+Dahl+Invisible+City
"2014_Danticat,Edwidge_ClaireoftheSeaLight_CT.txt",FIC,English,Unkown,2014,Danticat,Edwidge,ClaireoftheSeaLight,73512,34,20.0907351735,4.2174328452,-2.2854,0.12001,-2.8594,3.67,https://www.goodreads.com/search?q=+Claireofthe+Sea+Light
"2014_Dare,Tessa_RomancingtheDuke_ROM.txt",FIC,English,Romance,2014,Dare,Tessa,RomancingtheDuke,101767,25,10.3327241344,4.172235738,-2.3317,0.21706,-2.9979,3.89,https://www.goodreads.com/search?q=+Romancingthe+Duke
"2014_Davis,Seth_Wooden_NF.txt",NON,English,Mixed Genre,2014,Davis,Seth,Wooden,295728,250,19.1881650662,4.387389408,-2.4045,0.17937,-3.2684,4.29,https://www.goodreads.com/search?q=Seth+Davis+Wooden
"2014_Deaver,Jeffery_TheBoneCollector_MY.txt",FIC,English,Mystery,2014,Deaver,Jeffery,TheBoneCollector,159424,60,11.1019498607,4.2626371621,-2.1859,0.26082,-3.0002,4.19,https://www.goodreads.com/search?q=Jeffery+Deaver+The+Bone+Collector
"2014_Dellaira,Ava_LoveLetterstotheDead_YA.txt",FIC,English,Young Adult,2014,Dellaira,Ava,LoveLetterstotheDead,104516,38,14.4718914428,3.8180857231,-2.3853,0.2214,-3.0921,3.8,https://www.goodreads.com/search?q=+Love+Letterstothe+Dead
"2014_Derasmo,Stacey_Wonderland_CT.txt",FIC,English,Unkown,2014,Derasmo,Stacey,Wonderland,95277,37,15.006615215,4.0627079733,-2.2845,0.1875,-2.9188,3.09,https://www.goodreads.com/search?q=Stacey+Derasmo+Wonderland
"2014_Doctorow,EL_AndrewsBrain_CT.txt",FIC,English,Unkown,2014,Doctorow,EL,AndrewsBrain,44428,13,15.981294964,4.1730639905,-2.3159,0.17856,-2.8748,3.21,https://www.goodreads.com/search?q=EL+Doctorow+Andrews+Brain
"2014_Doerr,Anthony_AlltheLightWeCannotSee_PW.txt",FIC,English,Unkown,2014,Doerr,Anthony,AlltheLightWeCannotSee,158451,62,14.7149888559,4.4091269512,-2.3294,0.16714,-3.0296,4.32,https://www.goodreads.com/search?q=+Allthe+Light+We+Cannot+See
"2014_Donoghue,Emma_FrogMusic_MY.txt",FIC,English,Mystery,2014,Donoghue,Emma,FrogMusic,143018,45,15.1389859215,4.22401556,-2.4347,0.18738,-3.1053,3.19,https://www.goodreads.com/search?q=Emma+Donoghue+Frog+Music
"2014_Dougherty,Victoria_TheBoneChurch_MY.txt",FIC,English,Mystery,2014,Dougherty,Victoria,TheBoneChurch,98774,53,16.6650919521,4.2781670387,-2.2338,0.23382,-2.9304,3.74,https://www.goodreads.com/search?q=Victoria+Dougherty+The+Bone+Church
"2014_Doughty,Caitlin_SmokeGetsinYourEyes_ME.txt",NON,English,Memoir,2014,Doughty,Caitlin,SmokeGetsinYourEyes,78364,39,19.6253443526,4.4226895866,-2.29,0.11566,-2.83,4.19,https://www.goodreads.com/search?q=+Smoke+Getsin+Your+Eyes
"2014_Druckerman,Pamela_BringingUpBebe_ME.txt",NON,English,Memoir,2014,Druckerman,Pamela,BringingUpBebe,124298,54,17.825613079,4.3652020892,-2.2814,0.1128,-2.906,4.0,https://www.goodreads.com/search?q=Pamela+Druckerman+Bringing+Up+Bebe
"2014_Dugoni,Robert_MySistersGrave_MY.txt",FIC,English,Mystery,2014,Dugoni,Robert,MySistersGrave,127847,56,13.1869004642,4.222747322,-2.2006,0.20688,-2.9203,4.07,https://www.goodreads.com/search?q=Robert+Dugoni+My+Sisters+Grave
"2014_DunbarOrtiz,Roxanne_AnIndigenousPeoples_HIST.txt",NON,English,Historical,2014,DunbarOrtiz,Roxanne,AnIndigenousPeoples,91624,53,30.8498316498,5.1370005189,-2.1718,0.1229,-2.7674,4.38,https://www.goodreads.com/search?q=+An+Indigenous+Peoples
"2014_Dunham,Lena_NotThatKindofGirl_ME.txt",NON,English,Memoir,2014,Dunham,Lena,NotThatKindofGirl,81488,29,18.234056836,4.1252905892,-2.2133,0.15735,-2.8942,3.29,https://www.goodreads.com/search?q=+Not+That+Kindof+Girl
"2014_Dyer,DrWayneW_IcanSeeClearly_ME.txt",NON,English,Memoir,2014,Dyer,DrWayneW,IcanSeeClearly,146405,73,25.1468567503,4.2717606218,-2.3697,0.12399,-3.0046,4.27,https://www.goodreads.com/search?q=+Ican+See+Clearly
"2014_Elliot,Kendra_Alone_ROM.txt",FIC,English,Romance,2014,Elliot,Kendra,Alone,112417,38,10.9846589799,4.1388885922,-2.2285,0.23397,-2.9493,4.19,https://www.goodreads.com/search?q=Kendra+Elliot+Alone
"2014_Elliot,Kendra_Vanished_ROM.txt",FIC,English,Romance,2014,Elliot,Kendra,Vanished,116253,38,11.3683747311,4.1002892861,-2.1698,0.25196,-2.9539,4.17,https://www.goodreads.com/search?q=Kendra+Elliot+Vanished
"2014_Elwes,Cary_AsYouWish_ME.txt",NON,English,Memoir,2014,Elwes,Cary,AsYouWish,84942,54,17.703626511,4.1670046588,-2.3631,0.12142,-2.9224,4.12,https://www.goodreads.com/search?q=Cary+Elwes+As+You+Wish
"2014_Eskens,Allen_TheLifeWeBury_MY.txt",FIC,English,Mystery,2014,Eskens,Allen,TheLifeWeBury,107958,40,15.5312904618,4.005832007,-2.1195,0.23924,-2.8672,3.99,https://www.goodreads.com/search?q=Allen+Eskens+The+Life+We+Bury
"2014_Evanovich,Janet_TopSecretTwentyOne_MY.txt",FIC,English,Mystery,2014,Evanovich,Janet,TopSecretTwentyOne,91010,45,11.8812010444,3.956835529,-2.3604,0.16344,-2.9436,3.86,https://www.goodreads.com/search?q=Janet+Evanovich+Top+Secret+Twenty+One
"2014_Everett,Percival_PercivalEverett_PW.txt",FIC,English,Unkown,2014,Everett,Percival,PercivalEverett,71606,25,16.8089201878,4.1061267912,-2.1835,0.17878,-2.8444,4.2,https://www.goodreads.com/search?q=Percival+Everett+Percival+Everett
"2014_Faber,Michel_TheBookofStrangeNewThings_CT.txt",FIC,English,Unkown,2014,Faber,Michel,TheBookofStrangeNewThings,219711,63,15.5989350373,4.2707968597,-2.2319,0.2957,-3.142,3.66,https://www.goodreads.com/search?q=+The+Bookof+Strange+New+Things
"2014_Fairstein,Linda_TerminalCity_MY.txt",FIC,English,Mystery,2014,Fairstein,Linda,TerminalCity,136367,75,13.5999800539,4.1424073604,-2.2934,0.18208,-2.9842,3.73,https://www.goodreads.com/search?q=Linda+Fairstein+Terminal+City
"2014_Farah,Nuruddin_HidinginPlainSight_CT.txt",FIC,English,Unkown,2014,Farah,Nuruddin,HidinginPlainSight,125457,37,18.5203720106,4.2624972724,-2.2795,0.22552,-3.0176,4.46,https://www.goodreads.com/search?q=+Hidingin+Plain+Sight
"2014_Fenn,Elizabeth_EncountersattheHeartoftheWorld_HIST.txt",NON,English,Historical,2014,Fenn,Elizabeth,EncountersattheHeartoftheWorld,116582,110,23.3584452014,4.8124549676,-2.2015,0.12125,-2.8084,3.97,https://www.goodreads.com/search?q=+Encountersatthe+Heartofthe+World
"2014_Ferris,Joshua_RiseAgain_PW.txt",FIC,English,Unkown,2014,Ferris,Joshua,RiseAgain,125316,69,15.5904453844,4.1298842013,-2.1348,0.25838,-2.9014,3.08,https://www.goodreads.com/search?q=Joshua+Ferris+Rise+Again
"2014_Ferris,Joshua_ToRiseAgainataDecentHour_CT.txt",FIC,English,Unkown,2014,Ferris,Joshua,ToRiseAgainataDecentHour,125315,69,15.5903209754,4.1299144803,-2.1348,0.25838,-2.9014,3.08,https://www.goodreads.com/search?q=+To+Rise+Againata+Decent+Hour
"2014_Fest,Joachim_NotI_NF.txt",NON,English,Mixed Genre,2014,Fest,Joachim,Notl,134461,61,25.0953714072,4.5349633587,-2.266,0.27835,-3.086,4.17,https://www.goodreads.com/search?q=+Notl
"2014_Fitzpatrick,Becca_BlackIce_MY.txt",FIC,English,Mystery,2014,Fitzpatrick,Becca,BlackIce,121744,25,12.7267405394,4.0255607876,-2.233,0.28759,-3.0106,3.87,https://www.goodreads.com/search?q=Becca+Fitzpatrick+Black+Ice
"2014_Flanagan,Richard_NarrowRoad_PW.txt",FIC,English,Unkown,2014,Flanagan,Richard,NarrowRoad,141610,65,17.718968969,4.2894207384,-2.1984,0.205,-2.954,4.02,https://www.goodreads.com/search?q=Richard+Flanagan+Narrow+Road
"2014_Flynn,Avery_HollywoodonTap_ROM.txt",FIC,English,Romance,2014,Flynn,Avery,HollywoodonTap,58940,21,14.2332769862,4.220547034,-2.4157,0.13098,-2.9545,3.82,https://www.goodreads.com/search?q=+Hollywoodon+Tap
"2014_Ford,Richard_LetmebeFrankwithYou_CT.txt",FIC,English,Unkown,2014,Ford,Richard,LetmebeFrankwithYou,70633,23,16.3313294798,4.2164532995,-2.2665,0.1936,-2.8816,3.63,https://www.goodreads.com/search?q=+Letmebe+Frankwith+You
"2014_Fowler,KarenJoy_WeareAll_PW.txt",FIC,English,Unkown,2014,Fowler,KarenJoy,WeareAll,100670,40,15.7839448103,4.1018102941,-2.3429,0.15872,-2.9742,3.0,https://www.goodreads.com/search?q=+Weare+All
2014_FrankelLoisP_NiceGirlsDontGetTheCornerOffice.txt,NON,English,Mixed Genre,2014,Frankel,LoisP,NiceGirlsDontGetTheCornerOffice,95055,14,20.5036669543,4.4124009335,-2.2846,0.15646,-2.8708,3.69,https://www.goodreads.com/search?q=+Nice+Girls+Dont+Get+The+Corner+Office
"2014_French,Tana_TheSecretPlace_MY.txt",FIC,English,Mystery,2014,French,Tana,TheSecretPlace,237915,55,12.8498514718,4.0124152907,-2.2818,0.28856,-3.23,3.85,https://www.goodreads.com/search?q=Tana+French+The+Secret+Place
